co,id2_intermedio,id3_intermedio
0209201124X,21513,39566
0209201125X,21514,39567
0209201126X,21515,39568
0209201127X,21516,39569
0209201128X,21517,39570
0209201129X,21518,39571
0209201130X,21519,39572
0209201131X,21520,39573
0209201132X,21521,39574
0209201133X,21522,39575
0209201134X,21523,39576
0209201135X,21524,39577
0209201136X,21525,39578
0209201137X,21526,39579
0209201138X,21527,39580
0209201139X,21528,39581
0209201140X,21529,39582
0209201141X,21530,39583
0209201142X,21531,39584
0209201143X,21532,39585
0209201144X,21533,39586
0209201145X,21534,39587
0209201146X,21535,39588
0209201147X,21536,39589
0209201148X,21537,39590
0209201149X,21538,39591
0209201150X,21539,39592
0209201151X,21540,39593
0209201152X,21541,39594
0209201153X,21542,39595
0209201154X,21543,39596
0209201155X,21544,39597
0209201156X,21545,39598
0209201157X,21546,39599
0209201158X,21547,39600
0209201159X,21548,39601
0209201160X,21549,39602
0209201161X,21550,39603
0209201162X,21551,39604
0209201163X,21552,39605
0209201164X,21553,39606
0209201165X,21554,39607
0209201166X,21555,39608
0209201167X,21556,39609
0209201168X,21557,39610
0209201169X,21558,39611
0209201170X,21559,39612
0209201171X,21560,39613
0209201172X,21561,39614
0209201173X,21562,39615
0209201174X,21563,39616
0209201175X,21564,39617
0209201176X,21565,39618
0209201177X,21566,39619
0209201178X,21567,39620
0209201179X,21568,39621
0209201180X,21569,39622
0209201181X,21570,39623
0209201182X,21571,39624
0209201183X,21572,39625
0209201184X,21573,39626
0209201185X,21574,39627
0209201186X,21575,39628
0209201187X,21576,39629
0209201188X,21577,39630
0209201189X,21578,39631
0209201190X,21579,39632
0209201191X,21580,39633
0209201192X,21581,39634
0209201193X,21582,39635
0209201194X,21583,39636
0209201195X,21584,39637
0209201196X,21585,39638
0209201197X,21586,39639
0209201198X,21587,39640
0209201199X,21588,39641
0209201200X,21589,39642
0209201201X,21590,39643
0209201202X,21591,39644
0209201203X,21592,39645
0209201204X,21593,39646
0209201205X,21594,39647
0209201206X,21595,39648
0209201207X,21596,39649
0209201208X,21597,39650
0209201209X,21598,39651
0209201210X,21599,39652
0209201211X,21600,39653
0209201212X,21601,39654
0209201213X,21602,39655
0209201214X,21603,39656
0209201215X,21604,39657
0209201216X,21605,39658
0209201217X,21606,39659
0209201218X,21607,39660
0209201219X,21608,39661
0209201220X,21609,39662
0209201221X,21610,39663
0209201222X,21611,39664
0209201223X,21612,39665
0209201224X,21613,39666
0209201225X,21614,39667
0209201226X,21615,39668
0209201227X,21616,39669
0209201228X,21617,39670
0209201229X,21618,39671
0209201230X,21619,39672
0209201231X,21620,39673
0209201232X,21621,39674
0209201233X,21622,39675
0209201234X,21623,39676
0209201235X,21624,39677
0209201236X,21625,39678
0209201237X,21626,39679
0209201238X,21627,39680
0209201239X,21628,39681
0209201240X,21629,39682
0209201241X,21630,39683
0209201242X,21631,39684
0209201243X,21632,39685
0209201244X,21633,39686
0209201245X,21634,39687
0209201246X,21635,39688
0209201247X,21636,39689
0209201248X,21637,39690
0209201249X,21638,39691
0209201250X,21639,39692
0209201251X,21640,39693
0209201252X,21641,39694
0209201253X,21642,39695
0209201254X,21643,39696
0209201255X,21644,39697
0209201256X,21645,39698
0209201257X,21646,39699
0209201258X,21647,39700
0209201259X,21648,39701
0209201260X,21649,39702
0209201261X,21650,39703
0209201262X,21651,39704
0209201263X,21652,39705
0209201264X,21653,39706
0209201265X,21654,39707
0209201266X,21655,39708
0209201267X,21656,39709
0209201268X,21657,39710
0209201269X,21658,39711
0209201270X,21659,39712
0209201271X,21660,39713
0209201272X,21661,39714
0209201273X,21662,39715
0209201274X,21663,39716
0209201275X,21664,39717
0209201276X,21665,39718
0209201277X,21666,39719
0209201278X,21667,39720
0209201279X,21668,39721
0209201280X,21669,39722
0209201281X,21670,39723
0209201282X,21671,39724
0209201283X,21672,39725
0209201284X,21673,39726
0209201285X,21674,39727
0209201286X,21675,39728
0209201287X,21676,39729
0209201288X,21677,39730
0209201289X,21678,39731
0209201290X,21679,39732
0209201291X,21680,39733
0209201292X,21681,39734
0209201293X,21682,39735
0209201294X,21683,39736
0209201295X,21684,39737
0209201296X,21685,39738
0209201297X,21686,39739
0209201298X,21687,39740
0209201299X,21688,39741
0209201300X,21689,39742
0209201301X,21690,39743
0209201302X,21691,39744
0209201303X,21692,39745
0209201304X,21693,39746
0209201305X,21694,39747
0209201306X,21695,39748
0209201307X,21696,39749
0209201308X,21697,39750
0209201309X,21698,39751
0209201310X,21699,39752
0209201311X,21700,39753
0209201312X,21701,39754
0209201313X,21702,39755
0209201314X,21703,39756
0209201315X,21704,39757
0209201316X,21705,39758
0209201317X,21706,39759
0209201318X,21707,39760
0209201319X,21708,39761
0209201320X,21709,39762
0209201321X,21710,39763
0209201322X,21711,39764
0209201323X,21712,39765
0209201324X,21713,39766
0209201325X,21714,39767
0209201326X,21715,39768
0209201327X,21716,39769
0209201328X,21717,39770
0209201329X,21718,39771
0209201330X,21719,39772
0209201331X,21720,39773
0209201332X,21721,39774
0209201333X,21722,39775
0209201334X,21723,39776
0209201335X,21724,39777
0209201336X,21725,39778
0209201337X,21726,39779
0209201338X,21727,39780
0209201339X,21728,39781
0209201340X,21729,39782
0209201341X,21730,39783
0209201342X,21731,39784
0209201343X,21732,39785
0209201344X,21733,39786
0209201345X,21734,39787
0209201346X,21735,39788
0209201347X,21736,39789
0209201348X,21737,39790
0209201349X,21738,39791
0209201350X,21739,39792
0209201351X,21740,39793
0209201352X,21741,39794
0209201353X,21742,39795
0209201354X,21743,39796
0209201355X,21744,39797
0209201356X,21745,39798
0209201357X,21746,39799
0209201358X,21747,39800
0209201359X,21748,39801
0209201360X,21749,39802
0209201361X,21750,39803
0209201362X,21751,39804
0209201363X,21752,39805
0209201364X,21753,39806
0209201365X,21754,39807
0209201366X,21755,39808
0209201367X,21756,39809
0209201368X,21757,39810
0209201369X,21758,39811
0209201370X,21759,39812
0209201371X,21760,39813
0209201372X,21761,39814
0209201373X,21762,39815
0209201374X,21763,39816
0209201375X,21764,39817
0209201376X,21765,39818
0209201377X,21766,39819
0209201378X,21767,39820
0209201379X,21768,39821
0209201380X,21769,39822
0209209001E,21770,39823
0209209002E,21771,39824
0209209003E,21772,39825
0209209004E,21773,39826
0209209005E,21774,39827
0209209006E,21775,39828
0209209007E,21776,39829
0209209008E,21777,39830
0209209009E,21778,39831
0209209010E,21779,39832
0209209011E,21780,39833
0209209012E,21781,39834
0209209013E,21782,39835
0209209014E,21783,39836
0209209015E,21784,39837
0209209016E,21785,39838
0209209017E,21786,39839
0209209018E,21787,39840
0209209019E,21788,39841
0209209020E,21789,39842
0209209021E,21790,39843
0209209022E,21791,39844
0209209023E,21792,39845
0209209024E,21793,39846
0209209025E,21794,39847
0209209026E,21795,39848
0209209027E,21796,39849
0209209028E,21797,39850
0209209029E,21798,39851
0209209030E,21799,39852
0209209031E,21800,39853
0209209032E,21801,39854
0209209033E,21802,39855
0209209034E,21803,39856
0209209035E,21804,39857
0209209036E,21805,39858
0209209037E,21806,39859
0209209038E,21807,39860
0209209039E,21808,39861
0209209040E,21809,39862
0209209041E,21810,39863
0209209042E,21811,39864
0209209043E,21812,39865
0209209044E,21813,39866
0209209045E,21814,39867
0209209046E,21815,39868
0209209047E,21816,39869
0209209048E,21817,39870
0209209049E,21818,39871
0209209050E,21819,39872
0209209051E,21820,39873
0209209052E,21821,39874
0209209053E,21822,39875
0209209054E,21823,39876
0209209055E,21824,39877
0209209056E,21825,39878
0209209057E,21826,39879
0209209058E,21827,39880
0209209059E,21828,39881
0209209060E,21829,39882
0209209061E,21830,39883
0209209062E,21831,39884
0209209063E,21832,39885
0209209064E,21833,39886
0209209065E,21834,39887
0209209066E,21835,39888
0209209067E,21836,39889
0209209068E,21837,39890
0209209069E,21838,39891
0209209070E,21839,39892
0209209071E,21840,39893
0209209072E,21841,39894
0209209073E,21842,39895
0209209074E,21843,39896
0209209075E,21844,39897
0209209076E,21845,39898
0209209077E,21846,39899
0209209078E,21847,39900
0209209079E,21848,39901
0209209080E,21849,39902
0209209081E,21850,39903
0209209082E,21851,39904
0209209083E,21852,39905
0209209084E,21853,39906
0209209085E,21854,39907
0209209086E,21855,39908
0209209087E,21856,39909
0209209088E,21857,39910
0209209089E,21858,39911
0209209090E,21859,39912
0209209091E,21860,39913
0209209092E,21861,39914
0209209093E,21862,39915
0209209094E,21863,39916
0209209095E,21864,39917
0209209096E,21865,39918
0209209097E,21866,39919
0209209098E,21867,39920
0209209099E,21868,39921
0209209100E,21869,39922
0209209101E,21870,39923
0209209102E,21871,39924
0209300001X,21872,39925
0209300002X,21873,39926
0209300003X,21874,39927
0209300004X,21875,39928
0209300005X,21876,39929
0209300006X,21877,39930
0209300007X,21878,39931
0209300008X,21879,39932
0209300009X,21880,39933
0209300010X,21881,39934
0209300011X,21882,39935
0209300012X,21883,39936
0209300013X,21884,39937
0209300014X,21885,39938
0209300015X,21886,39939
0209300016X,21887,39940
0209300017X,21888,39941
0209300018X,21889,39942
0209300019X,21890,39943
0209300020X,21891,39944
0209300021X,21892,39945
0209300022X,21893,39946
0209300023X,21894,39947
0209300024X,21895,39948
0209300025X,21896,39949
0209300026X,21897,39950
0209300027X,21898,39951
0209300028X,21899,39952
0209300029X,21900,39953
0209300030X,21901,39954
0209300031X,21902,39955
0209300032X,21903,39956
0209300033X,21904,39957
0209300034X,21905,39958
0209300035X,21906,39959
0209300036X,21907,39960
0209300037X,21908,39961
0209300038X,21909,39962
0209300039X,21910,39963
0209300040X,21911,39964
0209300041X,21912,39965
0209300042X,21913,39966
0209300043X,21914,39967
0209300044X,21915,39968
0209300045X,21916,39969
0209300046X,21917,39970
0209300047X,21918,39971
0209300048X,21919,39972
0209300049X,21920,39973
0209300050X,21921,39974
0209300051X,21922,39975
0209300052X,21923,39976
0209300053X,21924,39977
0209300054X,21925,39978
0209300055X,21926,39979
0209300056X,21927,39980
0209300057X,21928,39981
0209300058X,21929,39982
0209300059X,21930,39983
0209300060X,21931,39984
0209300061X,21932,39985
0209300062X,21933,39986
0209300063X,21934,39987
0209300064X,21935,39988
0209300065X,21936,39989
0209300066X,21937,39990
0209300067X,21938,39991
0209300068X,21939,39992
0209300069X,21940,39993
0209300070X,21941,39994
0209300071X,21942,39995
0209300072X,21943,39996
0209300073X,21944,39997
0209300074X,21945,39998
0209300075X,21946,39999
0209300076X,21947,40000
0209300077X,21948,40001
0209300078X,21949,40002
0209300079X,21950,40003
0209300080X,21951,40004
0209300081X,21952,40005
0209300082X,21953,40006
0209300083X,21954,40007
0209300084X,21955,40008
0209300085X,21956,40009
0209300086X,21957,40010
0209300087X,21958,40011
0209300088X,21959,40012
0209300089X,21960,40013
0209300090X,21961,40014
0209300091X,21962,40015
0209300092X,21963,40016
0209300093X,21964,40017
0209300094X,21965,40018
0209309001E,21966,40019
0209400001X,18062,40020
0209400002X,18063,40021
0209400003X,18064,40022
0209400004X,18065,40023
0209400005X,18066,40024
0209400006X,18067,40025
0209400007X,18068,40026
0209400008X,18069,40027
0209400009X,18070,40028
0209400010X,18071,40029
0209400011X,18072,40030
0209400012X,18073,40031
0209400013X,18074,40032
0209400014X,18075,40033
0209400015X,18076,40034
0209400016X,18077,40035
0209400017X,18078,40036
0209400018X,18079,40037
0209400019X,18080,40038
0209400020X,18081,40039
0209400021X,18082,40040
0209400022X,18083,40041
0209400023X,18084,40042
0209400024X,18085,40043
0209400025X,18086,40044
0209400026X,18087,40045
0209400027X,18088,40046
0209400028X,18089,40047
0209400029X,18090,40048
0209400030X,18091,40049
0209400031X,18092,40050
0209400032X,18093,40051
0209400033X,18094,40052
0209400034X,18095,40053
0209400035X,18096,40054
0209400036X,18097,40055
0209400037X,18098,40056
0209400038X,18099,40057
0209400039X,18100,40058
0209400040X,18101,40059
0209400041X,18102,40060
0209400042X,18103,40061
0209400043X,18104,40062
0209400044X,18105,40063
0209400045X,18106,40064
0209400046X,18107,40065
0209409001E,18108,40066
0209500001X,18109,40067
0209500002X,18110,40068
0209500003X,18111,40069
0209500004X,18112,40070
0209500005X,18113,40071
0209500006X,18114,40072
0209500007X,18115,40073
0209500008X,18116,40074
0209500009X,18117,40075
0209500010X,18118,40076
0209500011X,18119,40077
0209500012X,18120,40078
0209500013X,18121,40079
0209500014X,18122,40080
0209500015X,18123,40081
0209500016X,18124,40082
0209500017X,18125,40083
0209500018X,18126,40084
0209500019X,18127,40085
0209500020X,18128,40086
0209500021X,18129,40087
0209500022X,18130,40088
0209500023X,18131,40089
0209500024X,18132,40090
0209500025X,18133,40091
0209500026X,18134,40092
0209500027X,18135,40093
0209500028X,18136,40094
0209500029X,18137,40095
0209500030X,18138,40096
0209500031X,18139,40097
0209500032X,18140,40098
0209500033X,18141,40099
0209500034X,18142,40100
0209500035X,18143,40101
0209500036X,18144,40102
0209500037X,18145,40103
0209500038X,18146,40104
0209500039X,18147,40105
0209500040X,18148,40106
0209500041X,18149,40107
0209500042X,18150,40108
0209500043X,18151,40109
0209500044X,18152,40110
0209500045X,18153,40111
0209500046X,18154,40112
0209500047X,18155,40113
0209509001E,18156,40114
0209600001X,21967,40115
0209600002X,21968,40116
0209600003X,21969,40117
0209600004X,21970,40118
0209600005X,21971,40119
0209600006X,21972,40120
0209600007X,21973,40121
0209600008X,21974,40122
0209600009X,21975,40123
0209600010X,21976,40124
0209600011X,21977,40125
0209600012X,21978,40126
0209600013X,21979,40127
0209600014X,21980,40128
0209600015X,21981,40129
0209600016X,21982,40130
0209600017X,21983,40131
0209600018X,21984,40132
0209600019X,21985,40133
0209600020X,21986,40134
0209600021X,21987,40135
0209600022X,21988,40136
0209600023X,21989,40137
0209600024X,21990,40138
0209600025X,21991,40139
0209600026X,21992,40140
0209600027X,21993,40141
0209600028X,21994,40142
0209600029X,21995,40143
0209600030X,21996,40144
0209600031X,21997,40145
0209600032X,21998,40146
0209600033X,21999,40147
0209600034X,22000,40148
0209600035X,22001,40149
0209600036X,22002,40150
0209600037X,22003,40151
0209600038X,22004,40152
0209600039X,22005,40153
0209600040X,22006,40154
0209600041X,22007,40155
0209600042X,22008,40156
0209600043X,22009,40157
0209600044X,22010,40158
0209600045X,22011,40159
0209600046X,22012,40160
0209600047X,22013,40161
0209600048X,22014,40162
0209600049X,22015,40163
0209600050X,22016,40164
0209600051X,22017,40165
0209600052X,22018,40166
0209600053X,22019,40167
0209600054X,22020,40168
0209600055X,22021,40169
0209600056X,22022,40170
0209600057X,22023,40171
0209600058X,22024,40172
0209600059X,22025,40173
0209600060X,22026,40174
0209600061X,22027,40175
0209600062X,22028,40176
0209600063X,22029,40177
0209600064X,22030,40178
0209600065X,22031,40179
0209600066X,22032,40180
0209609001E,22033,40181
0209700001X,18157,40182
0209700002X,18158,40183
0209700003X,18159,40184
0209700004X,18160,40185
0209700005X,18161,40186
0209700006X,18162,40187
0209700007X,18163,40188
0209700008X,18164,40189
0209700009X,18165,40190
0209700010X,18166,40191
0209700011X,18167,40192
0209700012X,18168,40193
0209700013X,18169,40194
0209700014X,18170,40195
0209700015X,18171,40196
0209700016X,18172,40197
0209700017X,18173,40198
0209700018X,18174,40199
0209700019X,18175,40200
